default_code,name,standard_price,list_price
CAR_1515_009,Carreau 15x15 LV M8030 -CX44p=1m²,11655,15900
CAR_1515_010,Carreau 15x15 LV M8060 -CX44p=1m²,11655,15900
CAR_1515_011,Carreau 15x15 LV M8066 -CX44p=1m²,11655,15900
CAR_1515_012,Carreau 15x15 LV M8069 -CX44p=1m²,11655,15900
CAR_1515_013,Carreau 15x15 68399 (Cx44p=1M²),14866,19900
CAR_1515_014,Carreau 15x15 68405 (Cx44p=1M²),14713,19900
CAR_1515_015,Carreau 15x15 noir -Cx44p=1m²,0,9250
CAR_1515_016,Carreau 15x15 ep15MM STB01 gris (Cx39p=0.88M²),0,27462
CAR_2020_001,Carreau 20x20 LV blanc 200EO -Cx38p=1.52m²,17969,26904
CAR_2020_002,Carreau 20x20 LV vert 200F -Cx38p=1.52m²,29702,37848
CAR_2020_003,Carreau 20x20 LV bleu marine 200SB -Cx38p=1.52m²,19616,26904
CAR_2020_004,Carreau 20x20 LV bleu ciel 2080SB -Cx38p=1.52m²,20217,26904
CAR_2020_005,Carreau 20x20 LV jaune C2006 -Cx38p=1.52m²,20218,26904
CAR_2020_006,Carreau 20x20 IRIS fram.bianco tozz 563032  - (Cx38p=1.52m²),33645,40177
CAR_2020_007,Carreau 20x20 IRIS fram beige tozz 563033  - (Cx38p=1.52m²),40643,28
CAR_2020_008,Carreau 20x20 IRIS venus bianco 563066  - (Cx38p=1.52m²),21461,32978
CAR_2020_009,Carreau 20x20 IRIS venus giallo 563070  - (Cx38p=1.52m²),62232,95626
CAR_2020_010,Carreau 20x20 IRIS venus menta 563071  - (Cx38p=1.52m²),62232,95626
CAR_2020_011,Carreau 20x20 IRIS trend white 713501  - (Cx32p=1 28m²),56981,84541
CAR_2020_012,Carreau 20x20 IRIS trend cream 713502  - (Cx32p=1 28m²),28256,98959
CAR_2020_013,Carreau 20x20 IRIS trend bronze 713503  - (Cx32p=1 28m²),55018,84542
CAR_2020_014,Carreau 20x20 IRIS square ivory 713512  - (Cx32p=1 28m²),57044,87655
CAR_2020_015,Carreau 20x20 IRIS square brown 713513  - (Cx32p=1 28m²),57044,87654
CAR_2020_016,Carreau 20x20 IRIS square grey 713515  - (Cx32p=1 28m²),57044,87654
CAR_2020_017,Carreau 20x20 ARIOSTEA crystal 12MM P12309 (CX17p=0.68m²/ctn),25082,9
CAR_2020_018,Carreau 20x20 sol/mur latina acqua LA0420 (Cx25p=1M²/CTN),22682,61
CAR_2020_019,Carreau 20x20 sol/mur latina grigio LA1020 (Cx25p=1M²/CTN),22739,96
CAR_2020_020,Carreau 20x20 sol/mur latina antracite LA1120 (Cx25p=1M²/CTN),22697,99
CAR_2020_021,Carreau 20x20 sol/mur latina cobalto LA1420 (Cx25p=1M²/CTN),22704,566
CAR_2020_022,Carreau 20x20 IRIS framenti bianco 563028 (Cx38p= 1 52M²),25387,40177
CAR_2020_023,Carreau 20x20 IRIS mur country rosato riv 763634 (Cx38p= 1 52M²),33840,335
CAR_2020_024,Carreau 20x20 IRIS country rossi riv 763635 (Cx38p= 1 52M²),33840,48343
CAR_2020_025,Carreau 20x20 DY-2 (CX37p=1 48m²/ctn),17555,20350
CAR_2020_026,Carreau 20x20 DY-9 (CX37p=1 48m²/ctn),17244,20350
CAR_2020_027,Carreau 20x20 2007 (CX25p=1m²),8302,6
CAR_2020_028,Carreau 20x20 2T217 (CX37p=1 48m²/ctn),16825,20350
CAR_2020_029,Carreau 20x20 DL207 (CX37p=1 48m²/ctn),17036,20350
CAR_2020_030,Carreau 20x20 N2349 (CX37p=1 48m²/ctn),16997,20350
CAR_2020_031,Carreau 20x20 H2709 (Cx37p=1 48M²),13786,20350
CAR_2020_032,Carreau 20x20 2011 (Cx37p= 1 48M²),14942,74
CAR_2020_033,Carreau 20x20 2018 (Cx37p= 1 48M²)8,14945,282
CAR_2020_034,Carreau 20x20 A301 (Cx37p= 1 48M²),14943,898
CAR_2020_035,Carreau 20x20 H2753 (Cx37p= 1 48M²),14942,93
CAR_2020_036,Carreau 20x20 2T270 (Cx37p= 1 48M²),14942,93
CAR_2020_037,Carreau 20x20 2T320 (Cx37p= 1 48M²),14942,93
CAR_2020_038,Carreau 20x20 STN blanco brillo (Cx35p=1 4M²),27454,96
CAR_2020_039,Carreau 20x20 STN blanco mate (Cx35p=1 4M²),27454,96
CAR_2020_040,Carreau 20x20 ep12MM D902 blanc (Cx24p=0.96M²),0,24218
CAR_2020_041,Carreau 20x20 S22003 (Cx25p=1m²),9825,46
CAR_2020_042,Carreau 20x20 S22001 (Cx25p=1m²),11295,34
CAR_2020_043,Carreau 20x20 2000 Blanc (Cx25p=1m²),7585,84
CAR_2020_044,Carreau 20x20 2019 (Cx25p=1m²),8303,29
CAR_2020_045,Carreau 20x20 2012 (Cx25p= 1m²),8305,51
CAR_2020_046,Carreau 20x20 mur red SH2031,0,0
CAR_2020_047,Carreau 20x20 mur white SHOKSW20,0,0
CAR_2025_001,Carreau 20x25 IRIS Home white 765001 (Cx30p=1 5M²),25034,46467
CAR_2030_001,Carreau 20x30 182E -CX25p=1 50m²,11718,318
CAR_2030_002,Carreau 20x30 187A -CX25p=1 50m²,11721,948
CAR_2030_003,Carreau 20x30 YF 203001 -CX25p=1 50m²,9143,14700
CAR_2030_004,Carreau 20x30 YF 203002 -CX25p=1 50m²,8925,14700
CAR_2030_005,Carreau 20x30 YF 203013 -CX25p=1 50m²,9665,14700
CAR_2030_006,Carreau 20x30 YF 203024C -CX25p=1 50m²,9146,14700
CAR_2030_007,Carreau 20x30 YF 2030285 -CX25p=1 50m²,9116,14700
CAR_2030_008,Carreau 20x30 YF 203029 -CX25p=1 50m²,9242,14700
CAR_2030_009,Carreau 20x30 YF 2030324 -CX25p=1 50m²,9456,14700
CAR_2030_010,Carreau 20x30 YF 2030365L -CX25p=1 50m²,9611,14700
CAR_2030_011,Carreau 20x30 YF 2030365L -CX25p=1 50m²,9611,14700
CAR_2030_012,Carreau 20x30 YF 2030373 -CX25p=1 50m²,8654,14700
CAR_2030_013,Carreau 20x30 YF 203096 -CX25p=1 50m²,9122,14700
CAR_2030_014,Carreau 20x30 YF 20301 -CX25p=1 50m²,10126,5
CAR_2030_015,Carreau 20x30 YF 2030401 -CX25p=1 50m²,9357,14700
CAR_2030_016,Carreau 20x30 0131 -CX25p=1 50m²,11722,334
CAR_2030_017,Carreau 20x30 0172C -CX25p=1 50m²,12025,615
CAR_2030_018,Carreau 20x30 0313 -CX25p=1 50m²,11717,974
CAR_2030_019,Carreau 20x30 0315 -CX25p=1 50m²,11720,97
CAR_2030_020,Carreau 20x30 0505 -CX25p=1 50m²,12029,38
CAR_2030_021,Carreau 20x30 0629C-1 -CX25p=1 50m²,12029,38
CAR_2030_022,Carreau 20x30 3036E -CX25p=1 50m²,11724,41
CAR_2030_023,Carreau 20x30 3063B -CX25p=1 50m²,12031,14
CAR_2030_024,Carreau 20x30 3263B-1 -CX25p=1 50m²,11723,402
CAR_2030_025,Carreau 20x30 4048B -CX25p=1 50m²,12956,413
CAR_2030_026,Carreau 20x30 7024A-1 -CX25p=1 50m²,11722,192
CAR_2030_027,Carreau 20x30 8001B -CX25p=1 50m²,12028,125
CAR_2030_028,Carreau 20x30 BALDOCER Ampuria marfil (Cx16p=1m²),19439,18
CAR_2030_029,Carreau 20x30 BALDOCER Ampuria noce (Cx16p=1m²),19439,18
CAR_2030_030,Carreau 20x30 BALDOCER domo haya (Cx16p=1m²),19439,18
CAR_2030_031,Carreau 20x30 BALDOCER domo wengue(Cx16p=1m²),19439,18
CAR_2030_032,Carreau 20x30 BALDOCER marque marfil (Cx16p=1M²),19439,18
CAR_2030_033,Carreau 20x30 BALDOCER petra arena (Cx16p=1M²),19439,18
CAR_2030_034,Carreau 20x30 BALDOCER colors white (Cx16p=1m²),20185,5
CAR_2030_035,Carreau 20x30 BALDOCER colors lemon (Cx16p=1m²),20931,82
CAR_2030_036,Carreau 20x30 BALDOCER colors carmin (Cx16p=1m²),23461,6
CAR_2030_037,Carreau 20x30 BALDOCER colors malva (Cx16p=1m²),20931,82
CAR_2030_038,Carreau 20x30 BALDOCER dream jade (Cx16p=1M²),22550,997
CAR_2030_039,Carreau 20x30 BALDOCER dream ocean (Cx16p=1M²),22550,997
CAR_2030_040,Carreau 20x30 I601 (Cx16pcs=1M²),8795,54
CAR_2030_041,Carreau 20x30 I612 (Cx16pcs=1M²),9619,28
CAR_2030_042,Carreau 20x30 I714 (Cx16pcs=1M²),10359,8
CAR_2030_043,Carreau 20x30 I206 (Cx16pcs=1M²),8634,7
CAR_2030_044,Carreau 20x30 BALDOCER papiro beige (Cx16p=1m²),19439,18
CAR_2030_045,Carreau 20x30 BALDOCER papiro marron (Cx16p=1m²),19439,18
CAR_2030_046,Carreau 20x30 C302 -CX25p=1 50m²,8538,77
CAR_2030_047,Carreau 20x30 C303 -CX25p=1 50m²,8535,86
CAR_2030_048,Carreau 20x30 C319 -CX25p=1 50m²,8531,78
CAR_2030_049,Carreau 20x30 C348 -CX25p=1 50m²,8532,35
CAR_2030_050,Carreau 20x30 C380 -CX25p=1 50m²,9676,7
CAR_2030_051,Carreau 20x30 C387 -CX25p=1 50m²,8528,24
CAR_2030_052,Carreau 20x30 C3263 -CX25p=1 50m²,8528,99
CAR_2030_053,Carreau 20x30 C3304 -CX25p=1 50m²,8536,97
CAR_2030_054,Carreau 20x30 white -CX25p=1 50m²,8536,58
CAR_2030_055,Carreau 20x30 C383 -CX25p=1 50m²,0,0
CAR_2030_059,DISO,0,0
CAR_2030_999,Carreau 20*30 Destockage,0,17442
CAR_20300_046,Xxxxxxxxxxxxxxxxxxxx,0,0
CAR_2033_001,Carreau 20x33 3 IRIS Ideacasa beige 753142 (Cx15p=1 M²),21674,30963
CAR_2033_002,Carreau 20x33 3 IRIS Ideacasa nero 753140 (Cx15p=1M²),36490,45613
CAR_2033_003,Carreau 20x33 3 IRIS Textile white 753096 - (Cx15p=1M²),19449,69
CAR_2033_004,Carreau 20x33 3 IRIS Ideacasa bianco 753141 - (Cx15p=1M²),22042,7
CAR_2050_001,Carreau 20x50 BALDOCER blanco brillo (Cx10p=1M²),23965,56
CAR_2050_002,Carreau 20x50 BALDOCER nubia haya (Cx10p=1M²),23965,56
CAR_2050_003,Carreau 20x50 BALDOCER blanco brillo (Cx10p=1M²),24373,754
CAR_2050_004,Carreau 20x50 BALDOCER living nacar (Cx10p=1M²),25796,78
CAR_2050_005,Carreau 20x50 BALDOCER living passion (Cx10p=1M²),31191,402
CAR_2050_006,Carreau 20x50 BALDOCER living dark (Cx10p=1M²),25796,78
CAR_2050_007,Carreau 20x50 BALDOCER living snow (Cx10p=1M²),23965,56
CAR_2050_008,Carreau 20x50 BALDOCER living caribe (Cx10p=1M²),25796,78
CAR_2050_009,Carreau 20x50 BALDOCER living marine (Cx10p=1M²),25796,78
CAR_2050_010,Carreau 20x50 BALDOCER portland beige (Cx10p=1M²),23965,56
CAR_2050_011,Carreau 20x50 BALDOCER portland cobre (Cx10p=1M²),23965,56
CAR_2050_012,Carreau 20x50 BALDOCER sydney Arena (Cx10pcs=1M²),23965,56
CAR_2050_013,Carreau 20x50 BALDOCER sydney neutro (Cx10pcs=1M²),23965,56
CAR_2050_014,Carreau 20x50 BALDOCER sydney Antracita (Cx10pcs=1M²),23965,56
CAR_2090_001,Carreau 20x90 rhus han RH01L4 (Cx4p=0 72M²/CTN),19070,13
CAR_2090_002,Carreau 20x90 rhus song RH04L4 (Cx4p=0 72M²/CTN),19052,895
CAR_2163_001,Carreau 21x63 STN leno wenge (Cx9p=1 19M²),34807,9
CAR_2163_002,Carreau 21x63 STN tabla cerezo (Cx9p=1 19M²),34807,9
CAR_2525_001,Carreau 25x25 ARGENTA Malta cuero 101864 (Cx16p=1M²),27249,922
CAR_2525_002,Carreau 25x25 ARGENTA Malta marfil 101939 (Cx16p=1M²),27249,922
CAR_2533_001,Carreau 25x33 LV S33GVF -Cx18p=1.485m²,15673,23612
CAR_2533_002,Carreau 25x33 LV S33HVS -Cx18p=1.485m²,17389,23612
CAR_2533_003,Carreau 25x33 LV V33HVS -Cx18p=1.485m²,18729,23612
CAR_2533_004,Carreau 25x33 LV YX35FA -Cx18p=1.485m²,17389,23612
CAR_2533_005,Carreau 25x33 3 IRIS tandem bianco 766304  - (Cx18p=1.50m²),32508,45792
CAR_2533_006,Carreau 25x33 3 IRIS tandem beige 766305  - (Cx18p=1.50m²),51980,79872
CAR_2533_007,Carreau 25x33 3 IRIS tandem nero 766307  - (Cx18p=1.50m²),51980,79872
CAR_2533_008,Carreau 25x33 3 IRIS king 766826  - (Cx18p=1.50m²),29800,5
CAR_2533_009,Carreau 25x33 3 IRIS regal 766827  - (Cx18p=1.50m²),70410,108192
CAR_2540_001,Carreau 25x40 ARGENTA stuco marfil 203192 (Cx15p=1 5M²),35548,834
CAR_2540_002,Carreau 25x40 ARGENTA filadelfia gris 202203 (Cx15p=1 5M²),35585,288
CAR_2540_003,Carreau 25x40 ARGENTA filadelfia azul 202204 (Cx15p=1 5M²),35585,288
CAR_2540_004,Carreau 25x40 ARGENTA monocofar mate 201317 (Cx15p=1 5M²),35585,288
CAR_2540_005,Carreau 25x40 ARGENTA pergamo mate 202486 (Cx15p=1 5M²),35585,288
CAR_2540_006,Carreau 25x40 ARGENTA stuco pistacho 201496 (Cx15p=1 5M²),35585,288
CAR_2540_007,Carreau 25x40 ARGENTA Stuco ocre 201499 (Cx15p=1 5M²),35585,288
CAR_2540_008,Carreau 25x40 ARGENTA papiro bone 202727 (Cx15p=1 5M²),38264,737
CAR_2540_009,Carreau 25x40 ARGENTA papiro antracita 202733 (Cx15p=1 5M²),38264,737
CAR_2540_010,Carreaux 25x40 ARGENTA acuario bg 202128 (Cx15p=1 5M²),40395,44
CAR_2540_011,Carreaux 25x40 ARGENTA acuario aqua 202130 (Cx15p=1 5M²),40479,2
CAR_2540_012,Carreaux 25x40 ARGENTA acuario nacar 202131 (Cx15p=1 5M²),40479,2
CAR_2540_013,Carreaux 25x40 ARGENTA acuario pista 202138 (Cx15p=1 5M²),40395,44
CAR_2540_014,Carreau 25x40 STN blanco brillo (Cx16pcs=1 6M²),32695,567
CAR_2540_015,Carreau 25x40 STN blanco mate (Cx16pcs=1 6M²),32695,567
CAR_2540_016,Carreau 25x40 STN dual blanco mate (Cx16pcs=1 6M²),59107,373
CAR_2540_017,Carreau 25x40 STN blanco abombado (Cx16pcs=1 6M²),0,43866
CAR_2540_018,Carreau 25x40 STN sumatra bone (Cx16pcs=1 6M²),32695,566
CAR_2540_019,Carreau 25x40 STN sumatra bone (Cx16p=1 6M²),30150,51
CAR_2540_020,Carreau 25x40 STN kobe blanco (Cx16p=1 6M²),30150,51
CAR_2540_021,Carreau 25x40 STN ducca almendra (Cx16p=1 6M²),32030,52
CAR_2540_022,Carreau 25x40 STN ducca chocolate (Cx16p=1 6M²),33861,2
CAR_2540_023,Carreau 25x40 STN metalic crema (Cx16p=1 6M²),30150,51
CAR_2540_024,Carreau 25x40 STN boston beige (Cx16p=1 6M²),31983,57
CAR_2540_025,Carreau 25x40 STN africa blanco (Cx16p=1 6M²),35781,48
CAR_2540_026,Carreau 25x40 STN versilia carrara (Cx16p=1 6M²),32030,52
CAR_2540_027,Carreau 25x40 STN versilia marquina (Cx16p=1 6M²),31901,38
CAR_2540_028,Carreau 25x40 STN corcega (Cx16pcs=1 6M²),32030,52
CAR_2540_029,Carreau 25x40 STN silex gris (Cx16pcs=1 6M²),32030,52
CAR_2540_030,Carreau 25x40 STN silex dune (Cx16pcs=1 6M²),32030,52
CAR_2540_031,Carreau 25x40 STN silex pulpis (Cx16pcs=1 6M²),33861,2
CAR_2540_032,Carreau 25x40 STN silex graphito (Cx16pcs=1 6M²),33861,2
CAR_2540_033,Carreau 25x40 STN ducca ceniza (Cx16pcs=1 6M²),31983,57
CAR_2540_034,Carreau 25x40 STN imperial claro (Cx16pcs=1 6M²),31983,57
CAR_2540_035,Carreau 25x40 STN imperial azul (Cx16pcs=1 6M²),33790,78
CAR_2540_036,Carreau 25x40 STN imperial verde (Cx16pcs=1 6M²),33779,42
CAR_2550_001,Carreau 25x50 STN vitra beige (Cx13p=1 62M²),38840,62
CAR_2550_002,Carreau 25x50 STN vitra marron (Cx13p=1 62M²),38839,16
CAR_2550_003,Carreau 25x50 STN vitra gris (Cx13p=1 62M²),38839,16
CAR_2550_004,Carreau 25x50 STN vitra nieve (Cx13p=1 62M²),38840,62
CAR_2550_005,Carreau 25x50 STN nagano crema (Cx13p=1 62M²),34663,41
CAR_2550_006,Carreau 25x50 STN glass nacar (Cx13p=1 62M²),38839,16
CAR_2550_007,Carreau 25x50 STN glass opalo (Cx13p=1 62M²),38839,16
CAR_2550_008,Carreau 25x50 STN glass azabache (Cx13p=1 62M²),38839,16
CAR_2550_009,Carreau 25x50 STN glass azul (Cx13p=1 62M²),38839,16
CAR_2550_010,Carreau 25x50 STN bohemia moka (Cx13p=1 62M²),0,0
CAR_2550_011,Carreau 25x50 STN bohemia crema (Cx13p=1 62M²),0,0
CAR_2550_012,Carreau 25x50 STN megara crema (Cx13p=1 62M²),0,0
CAR_3030_001,Carreau 30x30 grès cerame blanc 300 -CX20p=1 80m²,12540,33
CAR_3030_002,Carreau 30x30 grès cerame rose 301 -CX20p=1 80m²,12540,33
CAR_3030_003,Carreau 30x30 grès cerame beige 311 -CX20p=1 80m²,12540,33
CAR_3030_004,Carreau 30x30 grès cerame vert 321 -CX20p=1 80m²,12806,722
CAR_3030_005,Carreau 30x30 grès cerame gris 341 -CX20p=1 80m²,12540,33
CAR_3030_006,Carreau 30x30 blanc YF3000 -CX17p=1 53m²,16994,20081
CAR_3030_007,Carreau 30 5x30 5 café -Cx5p=0 46m²,16212,22700
CAR_3030_008,Carreau 30 5x30 5 crème rose -Cx5p=0 46m²,18359,22700
CAR_3030_009,Carreau 30 5x30 5 guangxi blanc -Cx5p=0 46m²,15714,22700
CAR_3030_010,Carreau 30 5x30 5 hang gris -Cx5p=0 46m²,15715,22700
CAR_3030_011,Carreau 30 5x30 5 jinlong rouge -Cx5p=0 46m²,18229,22700
CAR_3030_012,Carreau 30 5x30 5 nero marquino -Cx5p=0 46m²,20114,22700
CAR_3030_013,Carreau 30 6x30 6 petra gold clair T3928 -CX16p=1 50m²,11799,19350
CAR_3030_014,Carreau 30x30 sol mazet ocre 2MS -CX16p=1.44m²,26296,33840
CAR_3030_015,Carreau 30x30 Sol cotto cuir MS -CX16p=1 44m²,27863,31850
CAR_3030_016,Carreau 30x30 1016A -CX17p=1 53m²,15705,19125
CAR_3030_017,Carreau 30x30 10319F -CX17p=1 53m²,12766,32
CAR_3030_018,Carreau 30x30 YF30125 -CX17p=1 53m²,16913,20081
CAR_3030_019,Carreau 30x30 YF30131 -CX17p=1 53m²,15890,58
CAR_3030_020,Carreau 30x30 YF30135 -CX17p=1 53m²,16148,20081
CAR_3030_021,Carreau 30x30  YF30152 -CX17p=1 53m²,17012,20081
CAR_3030_022,Carreau 30x30 30203 -CX17p=1 53m²,16170,57
CAR_3030_023,Carreau 30x30 30253 -CX17p=1 53m²,14207,17442
CAR_3030_024,Carreau 30x30 YF30506 -CX17p=1 53m²,15520,32
CAR_3030_025,Carreau 30x30 YF30701 -CX17p=1 53m²,15373,44
CAR_3030_026,Carreau 30x30 YF30803  -CX17p=1 53m²,17994,33
CAR_3030_027,Carreau 30x30 LV 3218 -CX11p=0 99m²,17107,21879
CAR_3030_028,Carreau 30x30 LV blanc gris 3236 -Cxp11p=0.99m²,17107,21879
CAR_3030_029,Carreau 30x30 LV marron 3272 -Cxp11p=0.99m²,15313,21879
CAR_3030_030,Carreau 30x30 LV marron clair 3289 -Cxp11p=0.99m²,15313,21879
CAR_3030_031,Carreau 30x30 LV noir 60PP-129 -Cx11p=0.99m²,24690,30195
CAR_3030_032,Carreau 30x30 LV blanc 60PP-133 -Cx11p=0.99m²,21958,30195
CAR_3030_033,Carreau 30x30 LV beige 6PM00Z -Cx11p=0.99m²,17107,30195
CAR_3030_034,Carreau 30x30 3625 -CX17p=1 53m²,14349,17442
CAR_3030_035,Carreau 30x30 LB33506 -CX17p=1 53m²,12034,17442
CAR_3030_036,Carreau 30x30 LB33508 -CX17p=1 53m²,12034,17442
CAR_3030_037,Carreau 30x30 YF 2004  - (Cx17p=1.53m²),9930,16677
CAR_3030_038,Carreau 30x30 YF 20051  - (Cx17p=1.53m²),9924,16677
CAR_3030_039,Carreau 30x30 YF 203001  - (Cx17p=1.53m²),10357,16677
CAR_3030_040,Carreau 30x30 YF 203002  - (Cx17p=1.53m²),11529,16677
CAR_3030_041,Carreau 30x30 YF 2030285  - (Cx17p=1.53m²),10442,16677
CAR_3030_042,Carreau 30x30 YF 203029  - (Cx17p=1.53m²),11120,16677
CAR_3030_043,Carreau 30x30 YF 2030373  - (Cx17p=1.53m²),8291,16677
CAR_3030_044,Carreau 30x30 YF 2540128L  - (Cx17p=1.53m²),10125,16677
CAR_3030_045,Carreau 30x30 YF 254101L  - (Cx17p=1.53m²),9922,16677
CAR_3030_046,Carreau 30x30 YF 3030124  - (Cx17p=1.53m²),9845,5
CAR_3030_047,Carreau 30x30 YF 3030151  - (Cx17p=1.53m²),10921,16677
CAR_3030_048,Carreau 30x30 YF 3030159  - (Cx17p=1.53m²),11299,16677
CAR_3030_049,Carreau 30x30 YF 3030214  - (Cx17p=1.53m²),9845,16677
CAR_3030_050,Carreau 30x30 YF 3030215  - (Cx17p=1.53m²),10563,16677
CAR_3030_051,Carreau 30x30 YF 303035  - (Cx17p=1.53m²),11091,16677
CAR_3030_052,Carreau 30x30 YF 303041  - (Cx17p=1.53m²),10891,16677
CAR_3030_053,Carreau 30x30 YF 303058  - (Cx17p=1.53m²),10485,16677
CAR_3030_054,Carreau 30x30 YF 3107  - (Cx17p=1.53m²),9873,16677
CAR_3030_055,Carreau 30x30 YF 45093A  - (Cx17p=1.53m²),13941,16677
CAR_3030_056,Carreau 30x30 grès cerame RV M01  - (Cx20p=1.80m²),17843,4
CAR_3030_057,Carreau 30x30 grès cerame RV M02  - (Cx20p=1.80m²),17543,21564
CAR_3030_058,Carreau 30x30 grès cerame RV M03  - (Cx20p=1.80m²),17655,21564
CAR_3030_059,Carreau 30x30 grès cerame RV M04  - (Cx20p=1.80m²),17469,21564
CAR_3030_060,Carreau 30x30 grès cerame avec motif beige A310 -(CX20p=1 80m²),16056,20655
CAR_3030_061,Carreau 30x30 grès cerame avec motif gris A320 - (CX20p=1 80m²),15536,20655
CAR_3030_062,Carreau 30x30 grès cerame avec motif blanc A318 - (CX20p=1 80m²),15340,20655
CAR_3030_063,Carreau 30x30 YF 3031 -CX17p=1 53m²,16055,82
CAR_3030_064,Carreau 30x30 YF 30255 -CX17p=1 53m²,15344,37
CAR_3030_065,Carreaux 30x30 grès cerame ARIOSTEA texas P321 (CX11p=1m²/ctn),28133,42199
CAR_3030_066,Carreaux 30x30 grès cerame ARIOSTEA tucson P302 (CX11p=1m²/ctn),30150,45225
CAR_3030_067,Carreaux 30x30 grès cerame ARIOSTEA tampa P314 (CX11p=1m²/ctn),30150,45225
CAR_3030_068,Carreaux 30x30 grès cerame ARIOSTEA nevada P3136S7 (CX14P=1 26M²/ctn),30357,45536
CAR_3030_069,Carreaux 30x30 grès cerame ARIOSTEA alaska P3135S7 (CX14P=1 26M²/ctn),30363,45545
CAR_3030_070,Carreau 30x30 le pietre ardesia P1030 (Cx14p=1 26M²/CTN),33353,519
CAR_3030_071,Carreau 30x30 tinte unite nero T1030 (Cx14p=1 26M²/CTN),33353,519
CAR_3030_072,Carreau 30x30 gitana ocra GI0230 (Cx13p=1 13M²/CTN),30967,934
CAR_3030_073,Carreau 30x30 JT F007 (Cx17p=1 53M²/CTN),15628,95
CAR_3030_074,Carreau 30x30 3A012 (Cx17p=1 53M²),12509,19380
CAR_3030_075,Carreau 30x30 3A014 (Cx17p=1 53M²),16791,19380
CAR_3030_076,Carreau 30x30 3A017 (Cx17p=1 53M²),16420,19380
CAR_3030_077,Carreau 30x30 3A031 (Cx17p=1 53M²),12509,19380
CAR_3030_078,Carreau 30x30 3A203 (Cx17p=1 53M²),16559,19380
CAR_3030_079,Carreau 30x30 3A204 (Cx17p=1 53M²),17209,19380
CAR_3030_080,Carreau 30x30 3A220 (Cx17p=1 53M²),12509,19380
CAR_3030_081,Carreau 30x30 grès cerame antidérapant RH1101 (Cx17p=1 53M²),30024,404
CAR_3030_082,Carreau 30X30 grès cerame antidérapant RH2201 (Cx17p=1 53M²),28749,756
CAR_3030_083,Carreau 30x30 I129 (Cx11p=1m²),10833,14416
CAR_3030_084,Carreau 30x30 I130 (Cx11p=1m²),10833,14416
CAR_3030_085,Carreau 30x30 I33 (Cx11p=1m²),10833,14416
CAR_3030_086,Carreau 30x30 I203 (Cx11p=1m²),10833,14416
CAR_3030_087,Carreau 30x30 I251 (Cx11p=1m²),10833,14416
CAR_3030_088,Carreau 30x30 I252 (Cx11p=1m²),10833,14416
CAR_3030_089,Carreau 30x30 I258 (Cx11p=1m²),10833,14416
CAR_3030_090,Carreau 30x30 I267 (Cx11p=1m²),10833,14416
CAR_3030_091,Carreau 30x30 I290 (Cx11p=1m²),10833,14416
CAR_3030_092,Carreau 30x30 I298 (Cx11p=1m²),10833,14416
CAR_3030_093,Carreau 30x30 I301 (Cx11p=1m²),10833,14416
CAR_3030_094,Carreau 30x30 I302 (Cx11p=1m²),10833,14416
CAR_3030_095,Carreau 30x30 I321 (Cx11p=1m²),10833,14416
CAR_3030_096,Carreau 30x30 I322 (Cx11p=1m²),10833,14416
CAR_3030_097,Carreau 30x30 I324 (Cx11p=1m²),10833,14416
CAR_3030_098,Carreau 30x30 I335 (Cx11p=1m²),10833,14416
CAR_3030_099,Carreau 30x30 I336 (Cx11p=1m²),10833,14416
CAR_3030_100,Carreau 30x30 I337 (Cx11p=1m²),10833,14416
CAR_3030_101,Carreau 30x30 I341 (Cx11p=1m²),10833,14416
CAR_3030_102,Carreau 30x30 I342 (Cx11p=1m²),10833,14416
CAR_3030_103,Carreau 30x30 I344 (Cx11p=1m²),10833,14416
CAR_3030_104,Carreau 30x30 I356 (Cx11p=1m²),10833,14416
CAR_3030_105,Carreau 30x30 I368 (Cx11p=1m²),10833,14416
CAR_3030_106,Carreau 30x30 I381 (Cx11p=1m²),10833,14416
CAR_3030_107,Carreau 30x30 I390 (Cx11p=1m²),10833,14416
CAR_3030_108,Carreau 30x30 I393 (Cx11p=1m²),10833,14416
CAR_3030_109,Carreau 30x30 IR-2 (Cx11pcs=1M²),0,0
CAR_3030_110,Carreau 30x30 IR-6 (Cx11pcs=1M²),0,0
CAR_3030_111,Carreau 30x30 IR-26 (Cx11pcs=1M²),0,0
CAR_3030_112,Carreau 30x30 IR-51 (Cx11pcs=1M²),16276,25
CAR_3030_113,Carreau 30x30 IR-52 (Cx11pcs=1M²),14256,32
CAR_3030_114,Carreau 30x30 IR-71 (Cx11pcs=1M²),13993,1
CAR_3030_115,Carreau 30x30 IREG-ST white (Cx11pcs=1M²),14251,31
CAR_3030_116,Carreau 30x30 IREG-ST ivory (Cx11pcs=1M²),13982,42
CAR_3030_117,Carreau 30x30 ISP_ST sorento blue (Cx11pcs=1M²) ,15532,84
CAR_3030_118,Carreau 30x30 IREG-AS blue (Cx11pcs=1M²),13700,33
CAR_3030_119,Carreau 30x30 IREG-AS pink (Cx11pcs=1M²),12153,52
CAR_3030_120,Carreau 30x30 IMATTS Copper Cloudy (Cx11pcs=1M²),11284,93
CAR_3030_121,Carreau 30x30 IMATTS white (Cx11pcs=1M²),14378,77
CAR_3030_122,Carreau 30x30 IMATTS grey (Cx11pcs=1M²),11501,71
